Size,Run,TimeMs
15000,27,0.000000000000000
15000,28,0.000000000000000
15000,29,0.001000000000000
15000,30,0.001000000000000
15000,31,0.000000000000000
15000,32,0.001000000000000
15000,33,0.001000000000000
15000,34,0.000000000000000
15000,35,0.000000000000000
15000,36,0.000000000000000
15000,37,0.000000000000000
15000,38,0.000000000000000
15000,39,0.000000000000000
15000,40,0.000000000000000
15000,41,0.001000000000000
15000,42,0.001000000000000
15000,43,0.000000000000000
15000,44,0.000000000000000
15000,45,0.001000000000000
15000,46,0.000000000000000
15000,47,0.000000000000000
15000,48,0.001000000000000
15000,49,0.000000000000000
15000,50,0.000000000000000
15000,51,0.000000000000000
15000,52,0.000000000000000
15000,53,0.000000000000000
15000,54,0.014000000000000
15000,55,0.000000000000000
15000,56,0.000000000000000
15000,57,0.000000000000000
15000,58,0.000000000000000
15000,59,0.000000000000000
15000,60,0.000000000000000
15000,61,0.000000000000000
15000,62,0.000000000000000
15000,63,0.001000000000000
15000,64,0.000000000000000
15000,65,0.000000000000000
15000,66,0.000000000000000
15000,67,0.000000000000000
15000,68,0.000000000000000
15000,69,0.001000000000000
15000,70,0.001000000000000
15000,71,0.000000000000000
15000,72,0.001000000000000
15000,73,0.000000000000000
15000,74,0.000000000000000
15000,75,0.000000000000000
15000,76,0.000000000000000
15000,77,0.000000000000000
15000,78,0.000000000000000
15000,79,0.001000000000000
15000,80,0.000000000000000
15000,81,0.000000000000000
15000,82,0.000000000000000
15000,83,0.001000000000000
15000,84,0.001000000000000
15000,85,0.000000000000000
15000,86,0.001000000000000
15000,87,0.000000000000000
15000,88,0.000000000000000
15000,89,0.000000000000000
15000,90,0.000000000000000
15000,91,0.001000000000000
15000,92,0.000000000000000
15000,93,0.000000000000000
15000,94,0.001000000000000
15000,95,0.000000000000000
15000,96,0.000000000000000
15000,97,0.000000000000000
15000,98,0.001000000000000
15000,99,0.000000000000000
15000,100,0.000000000000000
20000,1,0.001000000000000
20000,2,0.000000000000000
20000,3,0.000000000000000
20000,4,0.000000000000000
20000,5,0.000000000000000
20000,6,0.001000000000000
20000,7,0.000000000000000
20000,8,0.000000000000000
20000,9,0.000000000000000
20000,10,0.001000000000000
20000,11,0.000000000000000
20000,12,0.001000000000000
20000,13,0.000000000000000
20000,14,0.000000000000000
20000,15,0.001000000000000
20000,16,0.001000000000000
20000,17,0.001000000000000
20000,18,0.000000000000000
20000,19,0.001000000000000
20000,20,0.001000000000000
20000,21,0.000000000000000
20000,22,0.000000000000000
20000,23,0.000000000000000
20000,24,0.000000000000000
20000,25,0.000000000000000
20000,26,0.001000000000000
20000,27,0.000000000000000
20000,28,0.000000000000000
20000,29,0.000000000000000
20000,30,0.000000000000000
20000,31,0.000000000000000
20000,32,0.001000000000000
20000,33,0.001000000000000
20000,34,0.000000000000000
20000,35,0.000000000000000
20000,36,0.001000000000000
20000,37,0.001000000000000
20000,38,0.000000000000000
20000,39,0.001000000000000
20000,40,0.001000000000000
20000,41,0.000000000000000
20000,42,0.000000000000000
20000,43,0.000000000000000
20000,44,0.000000000000000
20000,45,0.000000000000000
20000,46,0.001000000000000
20000,47,0.001000000000000
20000,48,0.001000000000000
20000,49,0.001000000000000
20000,50,0.000000000000000
20000,51,0.000000000000000
20000,52,0.000000000000000
20000,53,0.000000000000000
20000,54,0.000000000000000
20000,55,0.000000000000000
20000,56,0.000000000000000
20000,57,0.001000000000000
20000,58,0.000000000000000
20000,59,0.001000000000000
20000,60,0.001000000000000
20000,61,0.000000000000000
20000,62,0.001000000000000
20000,63,0.000000000000000
20000,64,0.001000000000000
20000,65,0.001000000000000
20000,66,0.001000000000000
20000,67,0.001000000000000
20000,68,0.000000000000000
20000,69,0.001000000000000
20000,70,0.000000000000000
20000,71,0.000000000000000
20000,72,0.000000000000000
20000,73,0.001000000000000
20000,74,0.000000000000000
20000,75,0.000000000000000
20000,76,0.001000000000000
20000,77,0.000000000000000
20000,78,0.001000000000000
